tweet_id,sentiment,author,content
1957079533,worry,hot_firekitty,damn drunk hot suck
1957079568,sadness,moniquemiranda,miss baby
1957079622,worry,KevinAbbeyTech,sleep paperwork
1957079972,worry,mauramora,shower ice cold water sweat mean thing sick
1957080150,worry,drdre07,midnight cry wish person want want right
1957080521,neutral,KiraTalise,need follow real quick cause do
1957080579,sadness,btiggs,poorly sleep
1957080963,worry,violetscream,go pole class feel discouraged hopeless cone dance sexy move spread leg
1957081280,worry,Toxiferous,poor unfortunate soul appear pant
1957081795,worry,katcal,tell wash hair speak
1957082086,worry,drinkupgorgeous,look like sleepless night dedicate homework sorry advance is chapman
1957082503,worry,teenicky,u lot mock
1957082536,worry,soulpoet101,it goodnight
1957082538,hate,sin__,pussy damnit send e mail right bow
1957082926,sadness,ScottFerrante,work tom
1957082939,neutral,dansterdavid,hongkong international airport wait 3 4 hour flight cebu
1957083056,neutral,Rmgrooms,sleep nothing to
1957083084,love,synerje,pic upload baby pic cat missy adult pretty little kitty batty kitten heaven
1957083230,neutral,endlessblush,oh supersede good
1957083616,sadness,Mayceej,today goodbye second good friend week dump sun shin definately work am
1957083641,anger,elDi_irk,fuckin'g transtelecom
1957083786,boredom,munkeysmomma,bored guess bed
1957083910,worry,goyuuki,meet stranger 10 min ago stalk store
1957084165,surprise,FreeBleuDaVinci,tee beefing u suppose leavin
1957084166,sadness,SteeleKarma,thing hurt one love unintentionally fix
1957084446,sadness,megan901,suck
1957084552,neutral,Mari8275,ii know mean
1957084638,sadness,Sweta,have fever it feel work
1957084742,worry,dsd721,take horse pill hope sleep tonight
1957084935,neutral,saurabh,pgpm student pgpm student 4 year wish stay
1957084945,sadness,TinaBinaTooReal,miss 6 day pass quick
1957085151,hate,josh_kim,hey school hate place
1957085211,sadness,d3signar,work home today kill doctor physio later today
1957085406,neutral,chaitanyak,work distraction
1957086137,happiness,destinyhope92,demi hi it i replay love
1957086150,neutral,veedigga,aww notice
1957086168,neutral,lpstewie,suck state start tomorrow i headin 2 bed nite nite
1957086444,worry,steveapple,look like go nice work today annoying choice
1957086920,neutral,TartyTart,guy set list forget ask ex
1957087043,neutral,elver,impression silverlight sadly base see today problematic
1957087059,worry,AbiCorker,desperately hope dad take vanessa game
1957087780,worry,imma_winner_bby,hi fuck job
1957087793,sadness,Quastbabynumbr5,miss deeply
1957088016,neutral,hiimmjramos,time bed work
1957088179,happiness,Halo3Junkie,big vanessa go 3 september go fast hard cuz i workin miss alot
1957088224,sadness,shen_nanigans,sniff sniff care ravel hopefully chat soon mean time hella miss
1957088340,neutral,pezz361356,lucky want teleport
1957088574,worry,Chassidy7,somebody save polar bear
1957088900,worry,TriciaRuiiiz,nose runny head pound tooth hurt like bitch man feel awful
1957089208,sadness,Dannnielleuhh,want leave
1957089386,relief,DjLiTeEyEz,headin home refresh mind soul justa lil bit bac reality
1957089465,happiness,allanmoran,good lord see agency work upcoming open day money jam
1957089708,empty,Jayisfly,but
1957089935,anger,umi78,work fridaayy
1957090025,worry,kathleenkane,grove drag hell hope suck
1957090285,worry,ily_cutebutt,feel like shit say happy relate birfdayy month late
1957090408,sadness,divinedreams4me,lao that sad kinda discourage from goin shit wack
1957090493,surprise,FeistyRedheadHB,get home work 9 45 finish cleaning need eat dinner know want ugh oh eat
1957090496,sadness,BossTycoonLZ,wish
1957090643,sadness,synerje,miss little batty 3 month old get sick fun life it 3 end
1957091075,neutral,mmodi93,fu finally time hate keep happen
1957091147,neutral,lilmissmelz84,seriously bore talk tired sleep
1957091327,sadness,WeeWifie1981,morning hate morning offensive
1957091357,neutral,hobosexual,computer break omg
1957091372,sadness,ambieshell,bed bed bed answer text anymore think day send hear sad day
1957091954,neutral,hommieJ,u
1957092017,sadness,Tinatru,waah long peep
1957092623,sadness,drewcuano,lol wow dawg sound like play feel bad haha
1957092921,surprise,Quastbabynumbr5,extremly deep
1957093069,happiness,StoneFoxapparel,little foster kitten get big chubby winston go 2 i miss amazing home
1957093096,enthusiasm,AmyIsDayDreamin,week till exam block
1957093148,neutral,KlownDogg,home cat right
1957093185,worry,jesshui,hope fail english sad
1957093471,worry,linercare,know great shoulder stop hurt sleep normal want need solid hour good sleep
1957093807,neutral,psychkatie,leno tonight like well conan
1957093920,sadness,ebelow,sorry bad driving experience
1957093924,neutral,mrs_mcsupergirl,
1957094323,sadness,VdChiongbian,miss
1957094812,hate,vyvien,plan change noo
1957094989,hate,tonydeanxo,sister douchebag
1957095452,surprise,textdrivebys,reliste fee complete sale suck
1957095604,neutral,Spigrrl,random
1957096302,worry,purplelaptopgrl,know wear sar mask plane socal feel beginning sore throat
1957096324,sadness,ether_radio,gutter bathroom free early work go happen need loo
1957096447,neutral,Samm_xo,july long
1957097210,worry,shyninjahinata,aww wish stick jab eye knitting needle
1957097329,surprise,karinb_za,wonder meet
1957097629,neutral,AGTK,wear glass give headache
1957097730,enthusiasm,dappyiznum1,stop talkin food haha fill like sum no ha i day goin start
1957098732,worry,ThatWhisperKiss,finish sew night upload picture sidebar beach it believe have difficulty twitter
1957098844,sadness,YoCorina,thank it wait umm bow i crash sick
1957098983,sadness,joseaqui,work computer home laptop fuck
1957099112,worry,oOoshecutee,guy call phone number real oh phone work try tomorrow
1957099375,worry,xntrek,thirsty lonely bugger make feel like scotty mate
1957099717,worry,BoothFactor2,know come 22 est lose lead 6 minute
1957099719,worry,Lia_arch_angel,gosh summer vacation philippine kinda sad wonder section
1957099757,neutral,aerynblack,page 6 is twitterworld 26 vote
1957099758,worry,JayhawkSteph07,bummed wear sweet nike kick work
1957100044,worry,deviantweapon,twitter break
1957100351,neutral,KatieQuan,sleep good night sweetie oc tomorrow hope pray rachel get well soon
1957100428,sadness,Frontieruk,depress stuck inside day
1957100610,worry,soumyatilak,see news feed archie website believe choose veronica disappointed
1957100791,sadness,truebluboy,hate sick miss
1957101169,neutral,marymkeane,i eat slider barjohnny pork tho beef search
1957101953,happiness,_SarahF_,get ready school second math test today day ord year week officially ith year
1957102054,sadness,oceane23,wake wanna stay bed
1957102266,worry,name_me_aly,depressed include morcom garden quiz facebook
1957102331,worry,harempriestess,yeah totally high 60 soo notlooke forward aug sept
1957102464,sadness,rscholar,upsidedown tomato plant die
1957102562,boredom,Quastbabynumbr5,deep piecing soul
1957102785,worry,TezG,oh come week week exam
1957103043,neutral,LadyotLane,friday fun skint
1957103680,worry,arielol,know tell it know dad tell fame think take online
1957103831,sadness,Nicolee09x,can't it early cant wait long afar
1957103842,happiness,triciaruth,friday yay bonus drive wale tonight athough miss kitten cuddle go ride
1957103882,worry,moonblessed,child promise birthday brekkie bed problem bugger food house
1957104001,worry,missbossy,woop realize des go
1957104581,neutral,sosleazy,think able bed tomorrow morning see
1957104795,surprise,viherrera,it use blackberry today suck
1957104830,enthusiasm,juliancarter,i studio create open season google look did downstairs feel lazy
1957104858,neutral,Sixerdude123,time change
1957104948,sadness,FMillan,hate
1957105472,hate,hiracdelest,time to bed then spend day catch study hate online summer class
1957105525,neutral,bimbler,video available foreigner
1957105755,sadness,keymistress,want visit animal late
1957106132,worry,mandalynsupra,pa agree problem stop spend work
1957106328,sadness,alyssainescruz,miss
1957106609,hate,Anne_A4L,dang look like crap sigh 35mins shower 10mins ready
1957106752,neutral,elleavery1,wait pick
1957106916,sadness,jessywuv,exhausted can't sleep like night
1957107095,sadness,ver0nica,gon na miss live comet action tomorrow care cousin access interweb
1957107599,surprise,mrscwuby,lol it drink
1957107658,surprise,evangelinanana,bill compton wii twitter
1957108151,sadness,Super_Stevie,sorry hear
1957108253,worry,CaitlinnnWright,morning sport day today three legged race my pettigrew say aloud trip
1957109281,sadness,Kuteywithabooty,find drink bar boo miss e palomino cheer sad face
1957109545,worry,RobertAlbrecht,sleep 2 hour tossing turn
1957109983,worry,Kurty4lyf,omg go die swine flu melbourne
1957110088,anger,NayNay_Rt,pack like
1957110716,neutral,Elliecopter_,dang certain okay
1957111029,neutral,Whitta3,wish dave gilmour roger water re unite pink floyd concert
1957111072,sadness,awesomeness31,finish box ice cream
1957111113,neutral,Rahchichi,1 horse town 2 blow car speaker
1957111130,neutral,mustardio,coffee
1957111418,worry,andrewbarnett,plus deposit tax return cheque time 7 year clear immediately
1957111643,love,georginaluxford,photo martwo omg love accidentally delete photo yay i beautiful
1957111702,worry,ChelseyChapman,knoow amp hot water bottle iss whangamata ah
1957111950,neutral,SimpliBeautyful,nose stuffy
1957112500,neutral,alanajuteau,night newport
1957112696,relief,Zensunni,thank it sorry new place domestic
1957112843,happiness,Cecekc,ok shoe club cool fun poppin 4 pal tryna dance wit
1957112874,worry,VivaLaLaurennn,holy crap rain la jacket oh
1957112925,neutral,BossTycoonLZ,aright twitter fam guess i outtie gon na try i sleep horrible pain
1957113207,neutral,dig4knowledge,baby recieve vaccine
1957113231,worry,sdrotar,wish attend e year small event like nba stanley cup final get way work work work
1957113346,happiness,dantrancisco,lol hi emmy latin help study aptitude test grad school i wanna
1957113650,sadness,janinebonilla,bow wimp
1957113687,relief,VarianDavid,lol yeah yeah big perv hope week scrap plan
1957113844,worry,beeblez,reject food substance
1957114162,worry,cameronreilly,try interview do paul twomey ceo ican phone issue cut interview 30 min 15
1957114575,sadness,GabbyRose,add myspace girly ask email
1957114604,hate,Fiibs,vienna soo tired luggage lose manchester great good outcome seminar my amp great people
1957114904,worry,bookiedee,think needle watch horribly gory short film drug month ago scarred life
1957114960,sadness,derntrex,wanna work sleepy time
1957115194,worry,theogeo,feel good
1957115198,neutral,intanzie,watch big loser hallmark fail cry nyeh
1957115476,neutral,DutchRaymond,suck old actually
1957115546,worry,JennySim17,think get work
1957115742,neutral,WinnyLengkey,confuse
1957115997,worry,msi_sux,naughty girl tonight dissappointe
1957116154,worry,andrewbarnett,well missy 8 tell big loser
1957116289,sadness,KristenODay,noo go orlando omg gon na cry
1957116742,surprise,INKDMOM,ahah soo sweet miss age soo
1957116748,surprise,Caibear,see fox get freeway hope go home
1957116826,neutral,jonturnermusic,scratch sleep stage bind
1957117050,surprise,wastemyself,recap britain get talent britain talented america
1957117307,neutral,Munder11,cut goin ur old message it it it it help it it it it
1957117458,love,Bill_Hudson,good time rock open mic thank 4 love i support work business plan presentation ca unite
1957117786,neutral,shyninjahinata,swimming
1957117968,sadness,SueWhitehead,morning john yes diary clash sadly attend
1957118155,sadness,gayasarainblow,miss friend
1957118207,neutral,vliemena,oh ic ic haha iya summer fill course last summer
1957118513,sadness,Chassidy7,yea see sad commercial
1957118612,sadness,daftapeth,him tinytwitter small non touch screen fun
1957119110,fun,Jensiphone,lettuce amp spinach well cool weather live florida luck grow
1957119180,neutral,mallycakes,
1957119780,love,johnholdun,oh love em think kind preservative stay quit just baked quit kinda make sick
1957119815,neutral,brucemorrison,unfortunately
1957120282,worry,sanajanani,new lens work work bit give fee error
1957120549,sadness,NykkiMassengill,hate have sleep
1957120767,neutral,joelmagic,
1957120794,empty,lrieke,need new phone
1957120823,worry,koenvroom,school weekend oh wait get ta work tonight
1957120981,sadness,womanschitchat,love johnny carson go hate see jay leno
1957121259,sadness,mel95,want newish song teacher agree i old grumpy like happy haha
1957121670,worry,sheh,english essay i amp i wif long time ago assign thursday
1957121753,worry,Kay_Dazzle,think
1957121970,sadness,msulatbuku,ya suffer day yesterday meet dentist feel bit well look like rocky balboa
1957122083,worry,joyofzen,end eat snack sigh
1957122354,surprise,r3dux,finally internet server phoenix fuck
1957122428,neutral,itsael,up ketauan abut nih gitana dong
1957122777,worry,crucifire,sorry guy drop trip personal commitment
1957122923,sadness,dezi_a,callback play cry oh guess techie
1957123048,happiness,blak4ever,awesome wish fly
1957123281,sadness,Veronica_F,kinda wish go fall asleep
1957123350,relief,Thamar,nope het lost amp found
1957123469,worry,billydrag,rocky cola diner whittier tonight teacher pal my i great time chat come
1957123693,neutral,bskinner14,bed exhaust vegas
1957123747,love,bella_facia,lol true maybe year love piggy remember password mod thing cake
1957124014,worry,MINGA_REPREZENT,umm soo yeh hard concentrate rite wen weird feeling goin thro body
1957124073,worry,mrspaja2009,ouch look painful
1957124088,neutral,Mr_Krypton,take 4 hour nap work today wo able sleep night bummer
